"year","state","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep"
2016,"New Hampshire",2016-11-08,2016-10-29,2016-11-01,2016-10-30,"University of New Hampshire",468,47,38
2016,"District of Columbia",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",336,87,6
2016,"Delaware",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",398,51,36
2016,"Hawaii",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",458,53,28
2016,"Vermont",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",470,59,25
2016,"Rhode Island",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",411,49,36
2016,"Wyoming",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",207,22,60
2016,"Montana",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",430,32,53
2016,"North Dakota",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",287,29,57
2016,"South Dakota",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",433,30,53
2016,"Alaska",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",369,33,46
2016,"West Virginia",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",433,27,57
2016,"Idaho",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",556,30,47
2016,"New Mexico",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",810,41,36
2016,"Mississippi",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",704,40,50
2016,"New Hampshire",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",662,48,38
2016,"Maine",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",635,47,39
2016,"Arkansas",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",781,34,55
2016,"Nebraska",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",840,34,52
2016,"Louisiana",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",778,38,52
2016,"Kansas",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1193,36,48
2016,"Nevada",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1092,42,43
2016,"Alabama",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",900,36,54
2016,"Maryland",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1012,61,28
2016,"Minnesota",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1189,46,38
2016,"Oklahoma",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1050,31,57
2016,"Massachusetts",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1188,55,29
2016,"Kentucky",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1079,36,54
2016,"Utah",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1406,30,34
2016,"Connecticut",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1114,51,37
2016,"Tennessee",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1223,41,49
2016,"New Jersey",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1119,53,37
2016,"Missouri",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1059,41,48
2016,"Washington",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1205,52,34
2016,"South Carolina",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1683,43,46
2016,"Oregon",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1415,51,35
2016,"Iowa",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1604,37,47
2016,"Indiana",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1253,35,53
2016,"Illinois",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1397,53,36
2016,"Virginia",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",2183,49,39
2016,"Georgia",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",2568,45,45
2016,"New York",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",2131,58,32
2016,"Wisconsin",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",1869,44,43
2016,"California",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",2691,56,30
2016,"Pennsylvania",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",2691,46,43
2016,"Arizona",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",2154,44,43
2016,"Colorado",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",2302,43,40
2016,"Texas",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",2645,42,47
2016,"Ohio",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",2393,42,46
2016,"North Carolina",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",2765,48,41
2016,"Michigan",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",2748,44,42
2016,"Florida",2016-11-08,2016-10-29,2016-11-04,2016-11-01,"SurveyMonkey",3600,47,45
2016,"Arizona",2016-11-08,2016-10-30,2016-11-01,2016-10-31,"Marist College",719,40,45
2016,"Georgia",2016-11-08,2016-10-30,2016-11-01,2016-10-31,"Marist College",707,44,45
2016,"Texas",2016-11-08,2016-10-30,2016-11-01,2016-10-31,"Marist College",679,40,49
2016,"Utah",2016-11-08,2016-10-30,2016-10-31,2016-10-30,"Gravis Marketing",1424,29,35
2016,"Utah",2016-11-08,2016-10-30,2016-11-02,2016-10-31,"Monmouth University",402,31,37
2016,"Pennsylvania",2016-11-08,2016-10-30,2016-11-04,2016-11-01,"Muhlenberg College",405,44,40
2016,"South Carolina",2016-11-08,2016-10-30,2016-10-31,2016-10-30,"Starboard Communications",600,36,47
2016,"Indiana",2016-11-08,2016-10-30,2016-11-01,2016-10-31,"Gravis Marketing",399,39,49
2016,"Delaware",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",383,49,39
2016,"Hawaii",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",426,52,29
2016,"District of Columbia",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",315,88,7
2016,"Vermont",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",447,60,27
2016,"Rhode Island",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",396,49,36
2016,"South Dakota",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",435,31,53
2016,"West Virginia",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",443,27,57
2016,"Alaska",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",382,31,47
2016,"Montana",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",410,31,53
2016,"New Mexico",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",768,40,36
2016,"North Dakota",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",288,29,57
2016,"New Hampshire",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",672,49,38
2016,"Idaho",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",557,29,47
2016,"Mississippi",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",676,41,50
2016,"Wyoming",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",202,22,58
2016,"Maine",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",674,47,39
2016,"Arkansas",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",798,34,55
2016,"Nebraska",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",873,34,52
2016,"Louisiana",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",840,38,52
2016,"Nevada",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1124,44,43
2016,"Alabama",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",971,36,54
2016,"Minnesota",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1218,46,37
2016,"Maryland",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1056,60,29
2016,"Oklahoma",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1116,32,56
2016,"Kentucky",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1155,35,53
2016,"Utah",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1428,31,34
2016,"Kansas",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1139,36,48
2016,"Massachusetts",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1211,56,29
2016,"New Jersey",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1206,53,37
2016,"Tennessee",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1281,40,49
2016,"Washington",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1292,51,34
2016,"Connecticut",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1173,51,37
2016,"Missouri",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1119,40,48
2016,"Oregon",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1483,51,35
2016,"South Carolina",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1642,44,46
2016,"Colorado",2016-11-08,2016-10-30,2016-10-30,2016-10-30,"Remington",952,45,44
2016,"Iowa",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1598,37,47
2016,"Indiana",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1383,35,52
2016,"Illinois",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1505,52,35
2016,"Virginia",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",2109,49,39
2016,"Nevada",2016-11-08,2016-10-30,2016-10-30,2016-10-30,"Remington",787,44,48
2016,"New York",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",2132,58,31
2016,"Georgia",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",2348,45,45
2016,"Wisconsin",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",1943,44,43
2016,"Ohio",2016-11-08,2016-10-30,2016-10-30,2016-10-30,"Remington",1187,43,48
2016,"California",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",2655,56,30
2016,"Pennsylvania",2016-11-08,2016-10-30,2016-10-30,2016-10-30,"Remington",1249,45,43
2016,"North Carolina",2016-11-08,2016-10-30,2016-10-30,2016-10-30,"Remington",1176,45,47
2016,"Arizona",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",2322,45,43
2016,"Florida",2016-11-08,2016-10-30,2016-10-30,2016-10-30,"Remington",989,44,48
2016,"New Hampshire",2016-11-08,2016-10-30,2016-11-02,2016-10-31,"University of New Hampshire",466,47,40
2016,"Pennsylvania",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",2685,47,42
2016,"Colorado",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",2412,43,39
2016,"Wisconsin",2016-11-08,2016-10-30,2016-10-30,2016-10-30,"Remington",1172,46,42
2016,"Ohio",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",2530,42,45
2016,"Texas",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",2695,42,47
2016,"North Carolina",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",2865,48,41
2016,"Michigan",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",2868,44,42
2016,"Virginia",2016-11-08,2016-10-30,2016-10-30,2016-10-30,"Remington",1106,47,43
2016,"Pennsylvania",2016-11-08,2016-10-30,2016-11-01,2016-10-31,"Rasmussen Reports/Pulse Opinion Research",525,45,44
2016,"Ohio",2016-11-08,2016-10-30,2016-11-01,2016-10-31,"Rasmussen Reports/Pulse Opinion Research",525,46,43
2016,"New Hampshire",2016-11-08,2016-10-30,2016-11-01,2016-10-31,"Rasmussen Reports/Pulse Opinion Research",525,45,41
2016,"Nevada",2016-11-08,2016-10-30,2016-11-01,2016-10-31,"Rasmussen Reports/Pulse Opinion Research",525,44,44
2016,"North Carolina",2016-11-08,2016-10-30,2016-11-01,2016-10-31,"Rasmussen Reports/Pulse Opinion Research",525,47,44
2016,"Florida",2016-11-08,2016-10-30,2016-11-01,2016-10-31,"Rasmussen Reports/Pulse Opinion Research",525,46,46
2016,"Florida",2016-11-08,2016-10-30,2016-11-06,2016-11-02,"SurveyMonkey",3574,47,45
2016,"Michigan",2016-11-08,2016-10-30,2016-10-30,2016-10-30,"Mitchell Research & Communications",953,47,41
2016,"North Carolina",2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Public Policy Polling",1169,49,47
2016,"Missouri",2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Public Policy Polling",1083,37,50
2016,"Pennsylvania",2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Public Policy Polling",1050,48,44
2016,"Washington",2016-11-08,2016-10-31,2016-11-02,2016-11-01,"SurveyUSA",681,50,38
2016,"Wisconsin",2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Public Policy Polling",891,48,41
2016,"Missouri",2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Remington",1722,39,52
2016,"Utah",2016-11-08,2016-10-31,2016-11-02,2016-11-01,"Emerson College",1000,19.6,39.8
2016,"New Hampshire",2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Public Policy Polling",781,48,43
2016,"Nevada",2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Public Policy Polling",688,48,45
2016,"Texas",2016-11-08,2016-10-31,2016-11-02,2016-11-01,"Emerson College",700,34.5,49.2
2016,"Ohio",2016-11-08,2016-10-31,2016-11-03,2016-11-01,"TargetSmart/William & Mary",844,40,43
2016,"Colorado",2016-11-08,2016-10-31,2016-11-03,2016-11-01,"Trafalgar Group",1150,44.77,44.33
2016,"Pennsylvania",2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Susquehanna Polling & Research, Inc.",681,45,43
2016,"New Hampshire",2016-11-08,2016-10-31,2016-11-02,2016-11-01,"Suffolk University",500,41.8,42.2
2016,"New Hampshire",2016-11-08,2016-10-31,2016-11-02,2016-11-01,"American Research Group",600,43,48
2016,"Wisconsin",2016-11-08,2016-10-31,2016-11-01,2016-10-31,"Loras College",500,43.9,37.9
2016,"Florida",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",888,47.66,46.77
2016,"California",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",726,58.85,31.74
2016,"Texas",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",646,39.3,48.75
2016,"New Jersey",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",551,47.78,37.86
2016,"New York",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",552,51.49,33
2016,"Ohio",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",552,47.04,46
2016,"Virginia",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",534,45.9,41.11
2016,"Pennsylvania",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",498,48.2,45.19
2016,"Illinois",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",482,51.3,39.08
2016,"Georgia",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",416,42.38,47.79
2016,"North Carolina",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",371,46,46.9
2016,"Massachusetts",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",365,53.14,35.79
2016,"Michigan",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",342,45.95,44.53
2016,"Indiana",2016-11-08,2016-10-31,2016-11-06,2016-11-03,"Ipsos",303,37.79,53.68
2016,"Florida",2016-11-08,2016-10-31,2016-10-31,2016-10-31,"Gravis Marketing",1195,49,46
2016,"Pennsylvania",2016-11-08,2016-10-31,2016-10-31,2016-10-31,"Gravis Marketing",2606,47,46
2016,"New Hampshire",2016-11-08,2016-10-31,2016-11-03,2016-11-01,"University of New Hampshire",515,47,39
2016,"Nevada",2016-11-08,2016-10-31,2016-11-02,2016-11-01,"Rasmussen Reports/Pulse Opinion Research",525,44,43
2016,"New Hampshire",2016-11-08,2016-10-31,2016-11-02,2016-11-01,"Rasmussen Reports/Pulse Opinion Research",525,43,42
2016,"Ohio",2016-11-08,2016-10-31,2016-11-02,2016-11-01,"Rasmussen Reports/Pulse Opinion Research",525,45,43
2016,"North Carolina",2016-11-08,2016-10-31,2016-11-02,2016-11-01,"Rasmussen Reports/Pulse Opinion Research",525,49,44
2016,"Pennsylvania",2016-11-08,2016-10-31,2016-11-02,2016-11-01,"Rasmussen Reports/Pulse Opinion Research",525,46,43
2016,"Florida",2016-11-08,2016-10-31,2016-11-02,2016-11-01,"Rasmussen Reports/Pulse Opinion Research",525,45,45
2016,"Michigan",2016-11-08,2016-10-31,2016-10-31,2016-10-31,"Mitchell Research & Communications",737,50,43
2016,"Iowa",2016-11-08,2016-11-01,2016-11-04,2016-11-02,"Selzer & Company",800,39,46
2016,"Virginia",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Remington",3076,46,44
2016,"Wisconsin",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Remington",2720,49,41
2016,"Pennsylvania",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Remington",2683,46,45
2016,"Virginia",2016-11-08,2016-11-01,2016-11-06,2016-11-03,"Christopher Newport University",1193,48,42
2016,"North Carolina",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Remington",2596,45,48
2016,"Ohio",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Remington",2557,44,45
2016,"Florida",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Remington",2352,45,48
2016,"Wisconsin",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Clarity Campaign Labs",1129,47,43
2016,"Pennsylvania",2016-11-08,2016-11-01,2016-11-04,2016-11-02,"Clarity Campaign Labs",1033,47,43
2016,"Colorado",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Remington",1863,42,41
2016,"Nevada",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Remington",1793,45,46
2016,"Missouri",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Clarity Campaign Labs",1036,38,54
2016,"Virginia",2016-11-08,2016-11-01,2016-11-04,2016-11-02,"Gravis Marketing",1362,47,42
2016,"Florida",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",4092,47,45
2016,"North Carolina",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",3126,48,41
2016,"Texas",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",3009,43,46
2016,"Michigan",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",3145,44,42
2016,"North Carolina",2016-11-08,2016-11-01,2016-11-04,2016-11-02,"Gravis Marketing",1250,46,45
2016,"Ohio",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2860,42,45
2016,"Pennsylvania",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2845,46,43
2016,"Colorado",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2777,43,40
2016,"New Mexico",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Gravis Marketing",1327,45,37
2016,"California",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2712,56,31
2016,"Arizona",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2609,45,42
2016,"Georgia",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2419,45,45
2016,"Wisconsin",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2246,44,42
2016,"Virginia",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2183,49,41
2016,"Florida",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Gravis Marketing",1220,46,45
2016,"New York",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",2208,57,32
2016,"Michigan",2016-11-08,2016-11-01,2016-11-04,2016-11-02,"Gravis Marketing",1079,46,41
2016,"Illinois",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1823,52,35
2016,"Iowa",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"RABA Research",1076,41,44
2016,"Iowa",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1781,38,47
2016,"Indiana",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1700,35,52
2016,"South Carolina",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1698,43,47
2016,"Michigan",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"EPIC-MRA",600,42,38
2016,"Oregon",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1595,50,35
2016,"Utah",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1479,31,34
2016,"New Hampshire",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Gravis Marketing",1001,41,43
2016,"Tennessee",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1433,41,49
2016,"Washington",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1451,51,33
2016,"Iowa",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Emerson College",700,41,44
2016,"Connecticut",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1387,52,36
2016,"Massachusetts",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1378,56,30
2016,"New Jersey",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1377,52,37
2016,"Missouri",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1368,40,48
2016,"Kentucky",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1315,35,54
2016,"Kansas",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1311,36,49
2016,"Minnesota",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1292,46,39
2016,"Oklahoma",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1271,32,57
2016,"New Mexico",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Research & Polling, Inc.",504,45,40
2016,"Nevada",2016-11-08,2016-11-01,2016-11-04,2016-11-02,"Trafalgar Group",1100,45.01,49.61
2016,"Maryland",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1216,59,28
2016,"Nevada",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1207,45,43
2016,"Indiana",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Public Opinion Strategies",600,37,48
2016,"Alabama",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",1131,36,55
2016,"Nebraska",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",988,35,52
2016,"Louisiana",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",982,38,52
2016,"Arkansas",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",930,32,56
2016,"Maine",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",779,46,38
2016,"New Mexico",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",749,40,38
2016,"Mississippi",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",719,42,50
2016,"New Hampshire",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",696,47,38
2016,"Iowa",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Loras College",500,44.2,43.4
2016,"Idaho",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",612,29,47
2016,"Utah",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Y2 Analytics",500,24,33
2016,"Colorado",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Magellan Strategies",500,44.1,37.6
2016,"West Virginia",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",472,29,56
2016,"South Dakota",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",459,32,53
2016,"Vermont",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",454,61,25
2016,"Montana",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",449,30,52
2016,"Hawaii",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",426,52,28
2016,"Rhode Island",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",415,48,36
2016,"Alaska",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",409,31,48
2016,"Delaware",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",367,50,39
2016,"California",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1616,47.88,26.4
2016,"North Dakota",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",313,29,57
2016,"District of Columbia",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",310,85,7
2016,"Florida",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1350,36.53,41.36
2016,"New York",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1308,39.83,33.29
2016,"Illinois",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1256,38.27,31.55
2016,"Texas",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1155,32.29,42.48
2016,"Pennsylvania",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1177,37.69,37.29
2016,"Ohio",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1070,35.03,38.18
2016,"New Jersey",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",1012,39.37,32.57
2016,"Wisconsin",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",914,43.17,31.05
2016,"Kansas",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Fort Hays State University",313,34,58
