"state","year","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep","real_dem","real_rep","candidate","logp","id","row_id","Abbrev","week"
"Indiana","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",4308,45,53,41,57,"D",0.093090423066012,2346,2346,"IN",4
"Indiana","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",4308,44,54,41,57,"D",0.0706175672139534,2347,2347,"IN",4
"Indiana","2020","2020-11-03","2020-10-18","2020-10-21",2020-10-19,"Ragnar Research Partners",629,40,48,41,57,"D",-0.0246926125903715,2348,2348,"IN",3
"Indiana","2020","2020-11-03","2020-09-24","2020-10-21",2020-10-07,"SurveyMonkey",4255,44,53,41,57,"D",0.0706175672139534,2349,2349,"IN",4
"Indiana","2020","2020-11-03","2020-09-24","2020-10-21",2020-10-07,"SurveyMonkey",4255,44,54,41,57,"D",0.0706175672139534,2350,2350,"IN",4
"Indiana","2020","2020-11-03","2020-09-23","2020-10-20",2020-10-06,"SurveyMonkey",4121,44,54,41,57,"D",0.0706175672139534,2351,2351,"IN",5
"Indiana","2020","2020-11-03","2020-09-23","2020-10-20",2020-10-06,"SurveyMonkey",4121,43,55,41,57,"D",0.0476280489892547,2352,2352,"IN",5
"Indiana","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",4001,44,54,41,57,"D",0.0706175672139534,2353,2353,"IN",5
"Indiana","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",4001,44,54,41,57,"D",0.0706175672139534,2354,2354,"IN",5
"Indiana","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",3913,44,53,41,57,"D",0.0706175672139534,2355,2355,"IN",5
"Indiana","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",3913,44,54,41,57,"D",0.0706175672139534,2356,2356,"IN",5
"Indiana","2020","2020-11-03","2020-09-20","2020-10-17",2020-10-03,"SurveyMonkey",3857,45,53,41,57,"D",0.093090423066012,2357,2357,"IN",5
"Indiana","2020","2020-11-03","2020-09-20","2020-10-17",2020-10-03,"SurveyMonkey",3857,45,53,41,57,"D",0.093090423066012,2358,2358,"IN",5
"Indiana","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",3774,45,53,41,57,"D",0.093090423066012,2359,2359,"IN",5
"Indiana","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",3774,45,53,41,57,"D",0.093090423066012,2360,2360,"IN",5
"Indiana","2020","2020-11-03","2020-09-18","2020-10-15",2020-10-01,"SurveyMonkey",3547,45,53,41,57,"D",0.093090423066012,2361,2361,"IN",5
"Indiana","2020","2020-11-03","2020-09-18","2020-10-15",2020-10-01,"SurveyMonkey",3547,45,53,41,57,"D",0.093090423066012,2362,2362,"IN",5
"Indiana","2020","2020-11-03","2020-09-17","2020-10-14",2020-09-30,"SurveyMonkey",3307,45,53,41,57,"D",0.093090423066012,2363,2363,"IN",5
"Indiana","2020","2020-11-03","2020-09-17","2020-10-14",2020-09-30,"SurveyMonkey",3307,45,53,41,57,"D",0.093090423066012,2364,2364,"IN",5
"Indiana","2020","2020-11-03","2020-10-08","2020-10-13",2020-10-10,"SurveyUSA",685,42,49,41,57,"D",0.0240975515790605,2365,2365,"IN",4
"Iowa","2020","2020-11-03","2020-11-01","2020-11-02",2020-11-01,"Public Policy Polling",871,49,48,44.9,53.1,"D",0.0873825033624179,2366,2366,"IA",1
"Iowa","2020","2020-11-03","2020-10-29","2020-11-01",2020-10-30,"Civiqs",853,49,48,44.9,53.1,"D",0.0873825033624179,2367,2367,"IA",1
"Iowa","2020","2020-11-03","2020-10-29","2020-11-01",2020-10-30,"Change Research",1084,47,47,44.9,53.1,"D",0.04570980696185,2368,2368,"IA",1
"Iowa","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Data for Progress",951,47,49,44.9,53.1,"D",0.04570980696185,2369,2369,"IA",1
"Iowa","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",1330,50,49,44.9,53.1,"D",0.107585210679937,2370,2370,"IA",2
"Iowa","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",1330,49,50,44.9,53.1,"D",0.0873825033624179,2371,2371,"IA",2
"Iowa","2020","2020-11-03","2020-10-29","2020-10-31",2020-10-30,"Emerson College",604,47.4,48.6,44.9,53.1,"D",0.0541844339528221,2372,2372,"IA",1
"Iowa","2020","2020-11-03","2020-10-17","2020-10-31",2020-10-24,"SurveyMonkey",1484,50,48,44.9,53.1,"D",0.107585210679937,2373,2373,"IA",2
"Iowa","2020","2020-11-03","2020-10-17","2020-10-31",2020-10-24,"SurveyMonkey",1484,49,50,44.9,53.1,"D",0.0873825033624179,2374,2374,"IA",2
"Iowa","2020","2020-11-03","2020-10-30","2020-10-30",2020-10-30,"Opinion Savvy/InsiderAdvantage",400,46.1,47.8,44.9,53.1,"D",0.0263751552543942,2375,2375,"IA",1
"Iowa","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",1490,50,48,44.9,53.1,"D",0.107585210679937,2376,2376,"IA",2
"Iowa","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",1490,49,50,44.9,53.1,"D",0.0873825033624179,2377,2377,"IA",2
"Iowa","2020","2020-11-03","2020-10-26","2020-10-29",2020-10-27,"Selzer & Co.",814,41,48,44.9,53.1,"D",-0.0908657280439008,2378,2378,"IA",2
"Iowa","2020","2020-11-03","2020-10-16","2020-10-29",2020-10-22,"SurveyMonkey",1500,50,48,44.9,53.1,"D",0.107585210679937,2379,2379,"IA",2
"Iowa","2020","2020-11-03","2020-10-16","2020-10-29",2020-10-22,"SurveyMonkey",1500,49,50,44.9,53.1,"D",0.0873825033624179,2380,2380,"IA",2
"Iowa","2020","2020-11-03","2020-10-01","2020-10-28",2020-10-14,"SurveyMonkey",3005,50,48,44.9,53.1,"D",0.107585210679937,2381,2381,"IA",3
"Iowa","2020","2020-11-03","2020-10-01","2020-10-28",2020-10-14,"SurveyMonkey",3005,49,50,44.9,53.1,"D",0.0873825033624179,2382,2382,"IA",3
"Iowa","2020","2020-11-03","2020-10-23","2020-10-27",2020-10-25,"Quinnipiac University",1225,46,47,44.9,53.1,"D",0.0242036017408864,2383,2383,"IA",2
"Iowa","2020","2020-11-03","2020-09-30","2020-10-27",2020-10-13,"SurveyMonkey",2918,50,48,44.9,53.1,"D",0.107585210679937,2384,2384,"IA",4
"Iowa","2020","2020-11-03","2020-09-30","2020-10-27",2020-10-13,"SurveyMonkey",2918,49,49,44.9,53.1,"D",0.0873825033624179,2385,2385,"IA",4
"Iowa","2020","2020-11-03","2020-09-28","2020-10-25",2020-10-11,"SurveyMonkey",2768,50,48,44.9,53.1,"D",0.107585210679937,2386,2386,"IA",4
"Iowa","2020","2020-11-03","2020-09-28","2020-10-25",2020-10-11,"SurveyMonkey",2768,49,49,44.9,53.1,"D",0.0873825033624179,2387,2387,"IA",4
"Iowa","2020","2020-11-03","2020-10-21","2020-10-24",2020-10-22,"RABA Research",693,50,46,44.9,53.1,"D",0.107585210679937,2388,2388,"IA",2
"Iowa","2020","2020-11-03","2020-09-26","2020-10-24",2020-10-10,"SurveyMonkey",2760,50,48,44.9,53.1,"D",0.107585210679937,2389,2389,"IA",4
"Iowa","2020","2020-11-03","2020-09-26","2020-10-24",2020-10-10,"SurveyMonkey",2760,49,49,44.9,53.1,"D",0.0873825033624179,2390,2390,"IA",4
"Iowa","2020","2020-11-03","2020-09-25","2020-10-23",2020-10-09,"SurveyMonkey",2738,49,49,44.9,53.1,"D",0.0873825033624179,2391,2391,"IA",4
"Iowa","2020","2020-11-03","2020-09-25","2020-10-23",2020-10-09,"SurveyMonkey",2738,49,50,44.9,53.1,"D",0.0873825033624179,2392,2392,"IA",4
"Iowa","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",2706,49,49,44.9,53.1,"D",0.0873825033624179,2393,2393,"IA",4
"Iowa","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",2706,49,49,44.9,53.1,"D",0.0873825033624179,2394,2394,"IA",4
"Iowa","2020","2020-11-03","2020-10-19","2020-10-21",2020-10-20,"Emerson College",435,48.1,48,44.9,53.1,"D",0.0688443823635069,2395,2395,"IA",3
"Iowa","2020","2020-11-03","2020-10-15","2020-10-21",2020-10-18,"RMG Research",800,47,47,44.9,53.1,"D",0.04570980696185,2396,2396,"IA",3
"Iowa","2020","2020-11-03","2020-09-24","2020-10-21",2020-10-07,"SurveyMonkey",2654,49,49,44.9,53.1,"D",0.0873825033624179,2397,2397,"IA",4
"Iowa","2020","2020-11-03","2020-09-24","2020-10-21",2020-10-07,"SurveyMonkey",2654,49,50,44.9,53.1,"D",0.0873825033624179,2398,2398,"IA",4
"Iowa","2020","2020-11-03","2020-10-18","2020-10-20",2020-10-19,"Siena College/The New York Times Upshot",753,46,43,44.9,53.1,"D",0.0242036017408864,2399,2399,"IA",3
"Iowa","2020","2020-11-03","2020-09-23","2020-10-20",2020-10-06,"SurveyMonkey",2581,49,49,44.9,53.1,"D",0.0873825033624179,2400,2400,"IA",5
"Iowa","2020","2020-11-03","2020-09-23","2020-10-20",2020-10-06,"SurveyMonkey",2581,49,50,44.9,53.1,"D",0.0873825033624179,2401,2401,"IA",5
"Iowa","2020","2020-11-03","2020-10-18","2020-10-19",2020-10-18,"Opinion Savvy/InsiderAdvantage",400,45.1,44.6,44.9,53.1,"D",0.0044444517604242,2402,2402,"IA",3
"Iowa","2020","2020-11-03","2020-10-15","2020-10-19",2020-10-17,"Monmouth University",501,47,48,44.9,53.1,"D",0.04570980696185,2403,2403,"IA",3
"Iowa","2020","2020-11-03","2020-10-15","2020-10-19",2020-10-17,"Monmouth University",501,50,47,44.9,53.1,"D",0.107585210679937,2404,2404,"IA",3
"Iowa","2020","2020-11-03","2020-10-15","2020-10-19",2020-10-17,"Monmouth University",501,51,46,44.9,53.1,"D",0.127387837976117,2405,2405,"IA",3
"Iowa","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",2539,49,49,44.9,53.1,"D",0.0873825033624179,2406,2406,"IA",5
"Iowa","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",2539,49,49,44.9,53.1,"D",0.0873825033624179,2407,2407,"IA",5
"Iowa","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",2460,49,49,44.9,53.1,"D",0.0873825033624179,2408,2408,"IA",5
"Iowa","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",2460,51,48,44.9,53.1,"D",0.127387837976117,2409,2409,"IA",5
"Iowa","2020","2020-11-03","2020-09-20","2020-10-17",2020-10-03,"SurveyMonkey",2383,48,50,44.9,53.1,"D",0.0667632161596824,2410,2410,"IA",5
"Iowa","2020","2020-11-03","2020-09-20","2020-10-17",2020-10-03,"SurveyMonkey",2383,50,49,44.9,53.1,"D",0.107585210679937,2411,2411,"IA",5
"Iowa","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",2358,48,50,44.9,53.1,"D",0.0667632161596824,2412,2412,"IA",5
"Iowa","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",2358,50,49,44.9,53.1,"D",0.107585210679937,2413,2413,"IA",5
"Iowa","2020","2020-11-03","2020-09-18","2020-10-15",2020-10-01,"SurveyMonkey",2278,48,49,44.9,53.1,"D",0.0667632161596824,2414,2414,"IA",5
"Iowa","2020","2020-11-03","2020-09-18","2020-10-15",2020-10-01,"SurveyMonkey",2278,50,49,44.9,53.1,"D",0.107585210679937,2415,2415,"IA",5
"Iowa","2020","2020-11-03","2020-09-17","2020-10-14",2020-09-30,"SurveyMonkey",2138,48,50,44.9,53.1,"D",0.0667632161596824,2416,2416,"IA",5
"Iowa","2020","2020-11-03","2020-09-17","2020-10-14",2020-09-30,"SurveyMonkey",2138,49,49,44.9,53.1,"D",0.0873825033624179,2417,2417,"IA",5
"Iowa","2020","2020-11-03","2020-10-10","2020-10-13",2020-10-11,"David Binder Research",200,44,50,44.9,53.1,"D",-0.0202481608299474,2418,2418,"IA",4
"Iowa","2020","2020-11-03","2020-10-08","2020-10-11",2020-10-09,"Data for Progress",822,47,48,44.9,53.1,"D",0.04570980696185,2419,2419,"IA",4
"Iowa","2020","2020-11-03","2020-10-06","2020-10-09",2020-10-07,"YouGov",1035,49,49,44.9,53.1,"D",0.0873825033624179,2420,2420,"IA",4
"Iowa","2020","2020-11-03","2020-10-05","2020-10-08",2020-10-06,"National Research Inc.",800,47,45,44.9,53.1,"D",0.04570980696185,2421,2421,"IA",5
"Iowa","2020","2020-11-03","2020-10-03","2020-10-06",2020-10-04,"Civiqs",756,48,47,44.9,53.1,"D",0.0667632161596824,2422,2422,"IA",5
"Iowa","2020","2020-11-03","2020-10-01","2020-10-05",2020-10-03,"Quinnipiac University",1205,50,45,44.9,53.1,"D",0.107585210679937,2423,2423,"IA",5
"Kansas","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Data for Progress",1121,41,55,41.6,56.2,"D",-0.0145281005629099,2424,2424,"KS",1
"Kansas","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",2159,45,53,41.6,56.2,"D",0.0785623225031021,2425,2425,"KS",2
"Kansas","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",2159,44,54,41.6,56.2,"D",0.0560894666510436,2426,2426,"KS",2
"Kansas","2020","2020-11-03","2020-10-18","2020-10-31",2020-10-24,"SurveyMonkey",2384,44,53,41.6,56.2,"D",0.0560894666510436,2427,2427,"KS",2
"Kansas","2020","2020-11-03","2020-10-18","2020-10-31",2020-10-24,"SurveyMonkey",2384,44,54,41.6,56.2,"D",0.0560894666510436,2428,2428,"KS",2
"Kansas","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",2603,44,53,41.6,56.2,"D",0.0560894666510436,2429,2429,"KS",2
"Kansas","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",2603,44,54,41.6,56.2,"D",0.0560894666510436,2430,2430,"KS",2
"Kansas","2020","2020-11-03","2020-10-16","2020-10-29",2020-10-22,"SurveyMonkey",2569,44,53,41.6,56.2,"D",0.0560894666510436,2431,2431,"KS",2
"Kansas","2020","2020-11-03","2020-10-16","2020-10-29",2020-10-22,"SurveyMonkey",2569,43,55,41.6,56.2,"D",0.0330999484263447,2432,2432,"KS",2
"Kansas","2020","2020-11-03","2020-10-01","2020-10-28",2020-10-14,"SurveyMonkey",3442,47,51,41.6,56.2,"D",0.122047434442841,2433,2433,"KS",3
"Kansas","2020","2020-11-03","2020-10-01","2020-10-28",2020-10-14,"SurveyMonkey",3442,47,51,41.6,56.2,"D",0.122047434442841,2434,2434,"KS",3
"Kansas","2020","2020-11-03","2020-09-30","2020-10-27",2020-10-13,"SurveyMonkey",3359,47,50,41.6,56.2,"D",0.122047434442841,2435,2435,"KS",4
"Kansas","2020","2020-11-03","2020-09-30","2020-10-27",2020-10-13,"SurveyMonkey",3359,47,51,41.6,56.2,"D",0.122047434442841,2436,2436,"KS",4
"Kansas","2020","2020-11-03","2020-09-28","2020-10-25",2020-10-11,"SurveyMonkey",3143,48,50,41.6,56.2,"D",0.143100843640673,2437,2437,"KS",4
"Kansas","2020","2020-11-03","2020-09-28","2020-10-25",2020-10-11,"SurveyMonkey",3143,47,51,41.6,56.2,"D",0.122047434442841,2438,2438,"KS",4
"Kansas","2020","2020-11-03","2020-09-27","2020-10-24",2020-10-10,"SurveyMonkey",3126,47,51,41.6,56.2,"D",0.122047434442841,2439,2439,"KS",4
"Kansas","2020","2020-11-03","2020-09-27","2020-10-24",2020-10-10,"SurveyMonkey",3126,47,52,41.6,56.2,"D",0.122047434442841,2440,2440,"KS",4
"Kansas","2020","2020-11-03","2020-09-26","2020-10-23",2020-10-09,"SurveyMonkey",3097,47,51,41.6,56.2,"D",0.122047434442841,2441,2441,"KS",4
"Kansas","2020","2020-11-03","2020-09-26","2020-10-23",2020-10-09,"SurveyMonkey",3097,47,52,41.6,56.2,"D",0.122047434442841,2442,2442,"KS",4
"Kansas","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",3041,47,51,41.6,56.2,"D",0.122047434442841,2443,2443,"KS",4
"Kansas","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",3041,47,51,41.6,56.2,"D",0.122047434442841,2444,2444,"KS",4
"Kansas","2020","2020-11-03","2020-09-23","2020-10-21",2020-10-07,"SurveyMonkey",2922,47,51,41.6,56.2,"D",0.122047434442841,2445,2445,"KS",4
"Kansas","2020","2020-11-03","2020-09-23","2020-10-21",2020-10-07,"SurveyMonkey",2922,47,51,41.6,56.2,"D",0.122047434442841,2446,2446,"KS",4
"Kansas","2020","2020-11-03","2020-10-19","2020-10-20",2020-10-19,"Public Policy Polling",897,42,54,41.6,56.2,"D",0.00956945101615067,2447,2447,"KS",3
"Kansas","2020","2020-11-03","2020-10-18","2020-10-20",2020-10-19,"co/efficient",2453,39,56,41.6,56.2,"D",-0.0645385211375712,2448,2448,"KS",3
"Kansas","2020","2020-11-03","2020-10-18","2020-10-20",2020-10-19,"Siena College/The New York Times Upshot",755,41,48,41.6,56.2,"D",-0.0145281005629099,2449,2449,"KS",3
"Kansas","2020","2020-11-03","2020-09-23","2020-10-20",2020-10-06,"SurveyMonkey",2825,47,51,41.6,56.2,"D",0.122047434442841,2450,2450,"KS",5
"Kansas","2020","2020-11-03","2020-09-23","2020-10-20",2020-10-06,"SurveyMonkey",2825,47,51,41.6,56.2,"D",0.122047434442841,2451,2451,"KS",5
"Kansas","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",2718,48,50,41.6,56.2,"D",0.143100843640673,2452,2452,"KS",5
"Kansas","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",2718,48,51,41.6,56.2,"D",0.143100843640673,2453,2453,"KS",5
"Kansas","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",2581,48,51,41.6,56.2,"D",0.143100843640673,2454,2454,"KS",5
"Kansas","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",2581,47,51,41.6,56.2,"D",0.122047434442841,2455,2455,"KS",5
"Kansas","2020","2020-11-03","2020-09-20","2020-10-17",2020-10-03,"SurveyMonkey",2348,48,51,41.6,56.2,"D",0.143100843640673,2456,2456,"KS",5
"Kansas","2020","2020-11-03","2020-09-20","2020-10-17",2020-10-03,"SurveyMonkey",2348,47,52,41.6,56.2,"D",0.122047434442841,2457,2457,"KS",5
"Kansas","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",2071,47,52,41.6,56.2,"D",0.122047434442841,2458,2458,"KS",5
"Kansas","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",2071,46,53,41.6,56.2,"D",0.100541229221877,2459,2459,"KS",5
"Kansas","2020","2020-11-03","2020-09-17","2020-10-15",2020-10-01,"SurveyMonkey",1972,46,53,41.6,56.2,"D",0.100541229221877,2460,2460,"KS",5
"Kansas","2020","2020-11-03","2020-09-17","2020-10-15",2020-10-01,"SurveyMonkey",1972,46,53,41.6,56.2,"D",0.100541229221877,2461,2461,"KS",5
"Kansas","2020","2020-11-03","2020-09-16","2020-10-14",2020-09-30,"SurveyMonkey",1838,45,54,41.6,56.2,"D",0.0785623225031021,2462,2462,"KS",5
"Kansas","2020","2020-11-03","2020-09-16","2020-10-14",2020-09-30,"SurveyMonkey",1838,45,54,41.6,56.2,"D",0.0785623225031021,2463,2463,"KS",5
"Kentucky","2020","2020-11-03","2020-10-23","2020-11-01",2020-10-27,"Swayable",383,41.5,55,36.2,62.1,"D",0.136634308404927,2464,2464,"KY",2
"Kentucky","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",1759,40,58,36.2,62.1,"D",0.0998203352822108,2465,2465,"KY",2
"Kentucky","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",1759,40,59,36.2,62.1,"D",0.0998203352822108,2466,2466,"KY",2
"Kentucky","2020","2020-11-03","2020-10-18","2020-10-31",2020-10-24,"SurveyMonkey",1976,40,58,36.2,62.1,"D",0.0998203352822108,2467,2467,"KY",2
"Kentucky","2020","2020-11-03","2020-10-18","2020-10-31",2020-10-24,"SurveyMonkey",1976,40,59,36.2,62.1,"D",0.0998203352822108,2468,2468,"KY",2
"Kentucky","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",1982,41,58,36.2,62.1,"D",0.124512947872582,2469,2469,"KY",2
"Kentucky","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",1982,40,59,36.2,62.1,"D",0.0998203352822108,2470,2470,"KY",2
"Kentucky","2020","2020-11-03","2020-10-16","2020-10-29",2020-10-22,"SurveyMonkey",2020,40,58,36.2,62.1,"D",0.0998203352822108,2471,2471,"KY",2
"Kentucky","2020","2020-11-03","2020-10-16","2020-10-29",2020-10-22,"SurveyMonkey",2020,40,59,36.2,62.1,"D",0.0998203352822108,2472,2472,"KY",2
"Kentucky","2020","2020-11-03","2020-10-16","2020-10-28",2020-10-22,"Bluegrass Community and Technical College",250,38.8,52,36.2,62.1,"D",0.0693611277975023,2473,2473,"KY",2
"Kentucky","2020","2020-11-03","2020-10-01","2020-10-28",2020-10-14,"SurveyMonkey",3621,43,55,36.2,62.1,"D",0.172140996861837,2474,2474,"KY",3
"Kentucky","2020","2020-11-03","2020-10-01","2020-10-28",2020-10-14,"SurveyMonkey",3621,42,56,36.2,62.1,"D",0.148610499451643,2475,2475,"KY",3
"Kentucky","2020","2020-11-03","2020-09-30","2020-10-27",2020-10-13,"SurveyMonkey",3478,42,56,36.2,62.1,"D",0.148610499451643,2476,2476,"KY",4
"Kentucky","2020","2020-11-03","2020-09-30","2020-10-27",2020-10-13,"SurveyMonkey",3478,42,56,36.2,62.1,"D",0.148610499451643,2477,2477,"KY",4
"Kentucky","2020","2020-11-03","2020-09-27","2020-10-25",2020-10-11,"SurveyMonkey",3381,42,56,36.2,62.1,"D",0.148610499451643,2478,2478,"KY",4
"Kentucky","2020","2020-11-03","2020-09-27","2020-10-25",2020-10-11,"SurveyMonkey",3381,42,57,36.2,62.1,"D",0.148610499451643,2479,2479,"KY",4
"Kentucky","2020","2020-11-03","2020-09-27","2020-10-24",2020-10-10,"SurveyMonkey",3331,42,56,36.2,62.1,"D",0.148610499451643,2480,2480,"KY",4
"Kentucky","2020","2020-11-03","2020-09-27","2020-10-24",2020-10-10,"SurveyMonkey",3331,42,57,36.2,62.1,"D",0.148610499451643,2481,2481,"KY",4
"Kentucky","2020","2020-11-03","2020-09-26","2020-10-23",2020-10-09,"SurveyMonkey",3300,42,56,36.2,62.1,"D",0.148610499451643,2482,2482,"KY",4
"Kentucky","2020","2020-11-03","2020-09-26","2020-10-23",2020-10-09,"SurveyMonkey",3300,42,57,36.2,62.1,"D",0.148610499451643,2483,2483,"KY",4
"Kentucky","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",3252,42,56,36.2,62.1,"D",0.148610499451643,2484,2484,"KY",4
"Kentucky","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",3252,42,57,36.2,62.1,"D",0.148610499451643,2485,2485,"KY",4
"Kentucky","2020","2020-11-03","2020-09-24","2020-10-21",2020-10-07,"SurveyMonkey",3136,41,57,36.2,62.1,"D",0.124512947872582,2486,2486,"KY",4
"Kentucky","2020","2020-11-03","2020-09-24","2020-10-21",2020-10-07,"SurveyMonkey",3136,42,57,36.2,62.1,"D",0.148610499451643,2487,2487,"KY",4
"Kentucky","2020","2020-11-03","2020-09-23","2020-10-20",2020-10-06,"SurveyMonkey",3023,41,57,36.2,62.1,"D",0.124512947872582,2488,2488,"KY",5
"Kentucky","2020","2020-11-03","2020-09-23","2020-10-20",2020-10-06,"SurveyMonkey",3023,41,57,36.2,62.1,"D",0.124512947872582,2489,2489,"KY",5
"Kentucky","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",2908,41,57,36.2,62.1,"D",0.124512947872582,2490,2490,"KY",5
"Kentucky","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",2908,42,57,36.2,62.1,"D",0.148610499451643,2491,2491,"KY",5
"Kentucky","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",2788,41,57,36.2,62.1,"D",0.124512947872582,2492,2492,"KY",5
"Kentucky","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",2788,42,57,36.2,62.1,"D",0.148610499451643,2493,2493,"KY",5
"Kentucky","2020","2020-11-03","2020-09-20","2020-10-17",2020-10-03,"SurveyMonkey",2719,41,57,36.2,62.1,"D",0.124512947872582,2494,2494,"KY",5
"Kentucky","2020","2020-11-03","2020-09-20","2020-10-17",2020-10-03,"SurveyMonkey",2719,42,57,36.2,62.1,"D",0.148610499451643,2495,2495,"KY",5
"Kentucky","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",2653,40,58,36.2,62.1,"D",0.0998203352822108,2496,2496,"KY",5
"Kentucky","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",2653,41,57,36.2,62.1,"D",0.124512947872582,2497,2497,"KY",5
"Kentucky","2020","2020-11-03","2020-10-12","2020-10-15",2020-10-13,"Mason-Dixon Polling & Strategy",625,39,56,36.2,62.1,"D",0.0745025272979211,2498,2498,"KY",4
